kegg_ortholog,method,parameter,statistic,p.value,bh
K07175,Kruskal-Wallis rank sum test,2,0.02027971335564871,0.989911378350721,0.9999980855427674
K00231,Kruskal-Wallis rank sum test,2,0.02027417429576417,0.98991411994372,0.9999980855427674
K11105,Kruskal-Wallis rank sum test,2,0.020267456171723097,0.9899174451322288,0.9999980855427674
K02446,Kruskal-Wallis rank sum test,2,0.020243276654974884,0.9899294130672952,0.9999980855427674
K09936,Kruskal-Wallis rank sum test,2,0.020207776269899114,0.9899469846609252,0.9999980855427674
K03800,Kruskal-Wallis rank sum test,2,0.020113231648802955,0.9899937828483307,0.9999980855427674
K02825,Kruskal-Wallis rank sum test,2,0.02009667270817772,0.9900019795063975,0.9999980855427674
K01770,Kruskal-Wallis rank sum test,2,0.020091481157351154,0.9900045493325303,0.9999980855427674
K03608,Kruskal-Wallis rank sum test,2,0.020078911626342233,0.990010771298523,0.9999980855427674
K02988,Kruskal-Wallis rank sum test,2,0.020052792681076435,0.9900237004015204,0.9999980855427674
K03179,Kruskal-Wallis rank sum test,2,0.020044529622282425,0.990027790721992,0.9999980855427674
K01673,Kruskal-Wallis rank sum test,2,0.020025397303220088,0.990037261531078,0.9999980855427674
K07273,Kruskal-Wallis rank sum test,2,0.019990452462025132,0.9900545600296415,0.9999980855427674
K09857,Kruskal-Wallis rank sum test,2,0.019976954008143366,0.9900612421551006,0.9999980855427674
K13821,Kruskal-Wallis rank sum test,2,0.019910214453316213,0.9900942808296206,0.9999980855427674
K13038,Kruskal-Wallis rank sum test,2,0.01989784891338786,0.9901004023737259,0.9999980855427674
K01455,Kruskal-Wallis rank sum test,2,0.019889934276079657,0.9901043205242703,0.9999980855427674
K01531,Kruskal-Wallis rank sum test,2,0.019871237886525374,0.9901135762555704,0.9999980855427674
K01192,Kruskal-Wallis rank sum test,2,0.019835543494697416,0.9901312471642305,0.9999980855427674
K11068,Kruskal-Wallis rank sum test,2,0.019816830672880315,0.9901405112823718,0.9999980855427674
K07791,Kruskal-Wallis rank sum test,2,0.019781144428061115,0.9901581786383371,0.9999980855427674
K11742,Kruskal-Wallis rank sum test,2,0.01977846991134266,0.9901595027365239,0.9999980855427674
K06163,Kruskal-Wallis rank sum test,2,0.019758439229569633,0.9901694195711359,0.9999980855427674
K06166,Kruskal-Wallis rank sum test,2,0.019758439229569633,0.9901694195711359,0.9999980855427674
K06164,Kruskal-Wallis rank sum test,2,0.019758439229569633,0.9901694195711359,0.9999980855427674
K00428,Kruskal-Wallis rank sum test,2,0.019745669631220153,0.9901757416242114,0.9999980855427674
K09694,Kruskal-Wallis rank sum test,2,0.019714354491330598,0.9901912454915197,0.9999980855427674
K07048,Kruskal-Wallis rank sum test,2,0.019700851742750308,0.9901979306658037,0.9999980855427674
K01159,Kruskal-Wallis rank sum test,2,0.019693438105414376,0.990201601156781,0.9999980855427674
K00721,Kruskal-Wallis rank sum test,2,0.019688158340386508,0.9902042151761236,0.9999980855427674
K11996,Kruskal-Wallis rank sum test,2,0.019682779486856816,0.9902068782614236,0.9999980855427674
K08372,Kruskal-Wallis rank sum test,2,0.019652286732892377,0.9902219754438684,0.9999980855427674
K11384,Kruskal-Wallis rank sum test,2,0.019626006363671428,0.9902349872289194,0.9999980855427674
K05810,Kruskal-Wallis rank sum test,2,0.019619352026286375,0.9902382819132483,0.9999980855427674
K02844,Kruskal-Wallis rank sum test,2,0.019613732256714374,0.9902410643726403,0.9999980855427674
K07712,Kruskal-Wallis rank sum test,2,0.01960014357837281,0.9902477924291488,0.9999980855427674
K03795,Kruskal-Wallis rank sum test,2,0.019578248561400835,0.9902586332345994,0.9999980855427674
K03831,Kruskal-Wallis rank sum test,2,0.01954532552486875,0.9902749345293501,0.9999980855427674
K00365,Kruskal-Wallis rank sum test,2,0.019538359597639054,0.9902783836269223,0.9999980855427674
K07094,Kruskal-Wallis rank sum test,2,0.019535021392711883,0.9902800365043916,0.9999980855427674
K09956,Kruskal-Wallis rank sum test,2,0.019521085214623347,0.9902869368879059,0.9999980855427674
K01768,Kruskal-Wallis rank sum test,2,0.019474542541920947,0.990309982456448,0.9999980855427674
K01819,Kruskal-Wallis rank sum test,2,0.019452164375952475,0.9903210631790133,0.9999980855427674
K01469,Kruskal-Wallis rank sum test,2,0.019438977437730952,0.9903275928518795,0.9999980855427674
K01820,Kruskal-Wallis rank sum test,2,0.019422240967019284,0.9903358801809311,0.9999980855427674
K00841,Kruskal-Wallis rank sum test,2,0.019416498292595084,0.9903387237732788,0.9999980855427674
K10555,Kruskal-Wallis rank sum test,2,0.01941369195856378,0.9903401133848853,0.9999980855427674
K09822,Kruskal-Wallis rank sum test,2,0.019385014358053516,0.9903543137757637,0.9999980855427674
K05781,Kruskal-Wallis rank sum test,2,0.01936099367373206,0.9903662083413612,0.9999980855427674
K05780,Kruskal-Wallis rank sum test,2,0.01936099367373206,0.9903662083413612,0.9999980855427674
K06199,Kruskal-Wallis rank sum test,2,0.019345970566973847,0.9903736475579401,0.9999980855427674
K03146,Kruskal-Wallis rank sum test,2,0.01929208643571413,0.9904003306291976,0.9999980855427674
K03077,Kruskal-Wallis rank sum test,2,0.019269297692354206,0.9904116156829696,0.9999980855427674
K00257,Kruskal-Wallis rank sum test,2,0.01924492589841975,0.99042368481041,0.9999980855427674
K02031,Kruskal-Wallis rank sum test,2,0.01923719598084972,0.990427512764529,0.9999980855427674
K02227,Kruskal-Wallis rank sum test,2,0.01922386817136612,0.9904341129011189,0.9999980855427674
K02188,Kruskal-Wallis rank sum test,2,0.01921793654531739,0.9904370503478668,0.9999980855427674
K01156,Kruskal-Wallis rank sum test,2,0.019200651295795124,0.9904456103606328,0.9999980855427674
K02852,Kruskal-Wallis rank sum test,2,0.019165711453411317,0.9904629135185326,0.9999980855427674
K08970,Kruskal-Wallis rank sum test,2,0.019160521628026183,0.9904654836866531,0.9999980855427674
K07160,Kruskal-Wallis rank sum test,2,0.019159580504719997,0.9904659497618382,0.9999980855427674
K05939,Kruskal-Wallis rank sum test,2,0.019133256027510367,0.9904789865967956,0.9999980855427674
K11710,Kruskal-Wallis rank sum test,2,0.019122312194579383,0.9904844064298995,0.9999980855427674
K07123,Kruskal-Wallis rank sum test,2,0.01910337435954255,0.990493785289451,0.9999980855427674
K03797,Kruskal-Wallis rank sum test,2,0.01908658238744465,0.9905021014963652,0.9999980855427674
K00560,Kruskal-Wallis rank sum test,2,0.019082078685642045,0.9905043319619266,0.9999980855427674
K14682,Kruskal-Wallis rank sum test,2,0.019039646792910953,0.990525346671631,0.9999980855427674
K08289,Kruskal-Wallis rank sum test,2,0.019028907311728776,0.9905306655500721,0.9999980855427674
K11707,Kruskal-Wallis rank sum test,2,0.019020255547312983,0.9905349504783226,0.9999980855427674
K11708,Kruskal-Wallis rank sum test,2,0.019020255547312983,0.9905349504783226,0.9999980855427674
K09924,Kruskal-Wallis rank sum test,2,0.019018985178493215,0.9905355796508803,0.9999980855427674
K02045,Kruskal-Wallis rank sum test,2,0.019010726967508162,0.9905396696852269,0.9999980855427674
K00784,Kruskal-Wallis rank sum test,2,0.019002263179118017,0.9905438615531748,0.9999980855427674
K06885,Kruskal-Wallis rank sum test,2,0.018980771147127453,0.9905545060105477,0.9999980855427674
K00661,Kruskal-Wallis rank sum test,2,0.018952810863993363,0.9905683541995712,0.9999980855427674
K00155,Kruskal-Wallis rank sum test,2,0.018926145036304527,0.9905815614501401,0.9999980855427674
K01711,Kruskal-Wallis rank sum test,2,0.018895068045279365,0.9905969537168737,0.9999980855427674
K06896,Kruskal-Wallis rank sum test,2,0.01888101764257044,0.9906039128843793,0.9999980855427674
K02017,Kruskal-Wallis rank sum test,2,0.018856774205109002,0.9906159207791629,0.9999980855427674
K02897,Kruskal-Wallis rank sum test,2,0.01874737860642075,0.9906701067719386,0.9999980855427674
K02279,Kruskal-Wallis rank sum test,2,0.01873924354628758,0.9906741363605791,0.9999980855427674
K02652,Kruskal-Wallis rank sum test,2,0.018708812142904208,0.9906892102773914,0.9999980855427674
K00067,Kruskal-Wallis rank sum test,2,0.01870115102087766,0.990693005180125,0.9999980855427674
K03272,Kruskal-Wallis rank sum test,2,0.01865899808535687,0.9907138857093523,0.9999980855427674
K00382,Kruskal-Wallis rank sum test,2,0.01864231174113229,0.9907221514402959,0.9999980855427674
K12373,Kruskal-Wallis rank sum test,2,0.018633204069828935,0.9907266630364224,0.9999980855427674
K13529,Kruskal-Wallis rank sum test,2,0.018584052669835094,0.9907510111368568,0.9999980855427674
K12073,Kruskal-Wallis rank sum test,2,0.018570237054137247,0.9907578550781062,0.9999980855427674
K03543,Kruskal-Wallis rank sum test,2,0.018565849229622455,0.990760028716293,0.9999980855427674
K10008,Kruskal-Wallis rank sum test,2,0.018565150648455698,0.9907603747795019,0.9999980855427674
K07793,Kruskal-Wallis rank sum test,2,0.01852951670798575,0.9907780272848659,0.9999980855427674
K00381,Kruskal-Wallis rank sum test,2,0.01850734240375127,0.9907890122524647,0.9999980855427674
K07106,Kruskal-Wallis rank sum test,2,0.0184715493639942,0.9908067440863865,0.9999980855427674
K03154,Kruskal-Wallis rank sum test,2,0.018466810070776774,0.9908090919510092,0.9999980855427674
K00117,Kruskal-Wallis rank sum test,2,0.018461598961948766,0.99081167356137545,0.9999980855427674
K01744,Kruskal-Wallis rank sum test,2,0.01845610376244622,0.9908143959190233,0.9999980855427674
K07307,Kruskal-Wallis rank sum test,2,0.01844577641978529,0.9908195121721226,0.9999980855427674
K09007,Kruskal-Wallis rank sum test,2,0.018426802702750857,0.990828911981238,0.9999980855427674
K07051,Kruskal-Wallis rank sum test,2,0.018387460839442288,0.9908484027007464,0.9999980855427674
K09966,Kruskal-Wallis rank sum test,2,0.01834760709237647,0.9908681474082818,0.9999980855427674
K07089,Kruskal-Wallis rank sum test,2,0.018323429911448308,0.9908801256799198,0.9999980855427674
K03885,Kruskal-Wallis rank sum test,2,0.01829789483758759,0.9908927768592799,0.9999980855427674
K03744,Kruskal-Wallis rank sum test,2,0.0182840599982228,0.9908996313041852,0.9999980855427674
K14059,Kruskal-Wallis rank sum test,2,0.018254302259038013,0.9909143748802621,0.9999980855427674
K14445,Kruskal-Wallis rank sum test,2,0.01823375464276835,0.9909245553967239,0.9999980855427674
K02455,Kruskal-Wallis rank sum test,2,0.018194136624515522,0.9909441848247046,0.9999980855427674
K03458,Kruskal-Wallis rank sum test,2,0.018174885765802173,0.9909537231338571,0.9999980855427674
K01636,Kruskal-Wallis rank sum test,2,0.01817276993255108,0.9909547714808304,0.9999980855427674
K03620,Kruskal-Wallis rank sum test,2,0.018169369201216548,0.9909564564677342,0.9999980855427674
K00484,Kruskal-Wallis rank sum test,2,0.018127446344168626,0.9909772285483723,0.9999980855427674
K08156,Kruskal-Wallis rank sum test,2,0.01805057996625692,0.9910153156953486,0.9999980855427674
K02231,Kruskal-Wallis rank sum test,2,0.018033545954722285,0.9910237562144518,0.9999980855427674
K03116,Kruskal-Wallis rank sum test,2,0.018032143476830242,0.9910244511591498,0.9999980855427674
K09125,Kruskal-Wallis rank sum test,2,0.01802931947575492,0.9910258504871955,0.9999980855427674
K00359,Kruskal-Wallis rank sum test,2,0.018020772567979293,0.9910300855995184,0.9999980855427674
K07727,Kruskal-Wallis rank sum test,2,0.01800060032496731,0.9910400812997868,0.9999980855427674
K01251,Kruskal-Wallis rank sum test,2,0.017989763437071815,0.9910454512094655,0.9999980855427674
K00793,Kruskal-Wallis rank sum test,2,0.01794759468599935,0.991066347004219,0.9999980855427674
K00924,Kruskal-Wallis rank sum test,2,0.01793694320394934,0.9910716251809768,0.9999980855427674
K00675,Kruskal-Wallis rank sum test,2,0.017829647472432403,0.9911247954847054,0.9999980855427674
K02056,Kruskal-Wallis rank sum test,2,0.017786042462375917,0.9911464047236095,0.9999980855427674
K07803,Kruskal-Wallis rank sum test,2,0.01776588331053297,0.9911563951093946,0.9999980855427674
K03295,Kruskal-Wallis rank sum test,2,0.01775256549990445,0.9911629951479557,0.9999980855427674
K03596,Kruskal-Wallis rank sum test,2,0.017736839181452524,0.991170788851047,0.9999980855427674
K01051,Kruskal-Wallis rank sum test,2,0.01771224521835689,0.9911829773348888,0.9999980855427674
K03809,Kruskal-Wallis rank sum test,2,0.017711615365303,0.9911832894847505,0.9999980855427674
K13788,Kruskal-Wallis rank sum test,2,0.01771037998560132,0.9911839017287979,0.9999980855427674
K01297,Kruskal-Wallis rank sum test,2,0.017683031614978972,0.9911974554538154,0.9999980855427674
K00865,Kruskal-Wallis rank sum test,2,0.017662991127790628,0.99120738754353,0.9999980855427674
K12257,Kruskal-Wallis rank sum test,2,0.017661230106568837,0.9912082603125365,0.9999980855427674
K08969,Kruskal-Wallis rank sum test,2,0.017611224088830278,0.9912330438112902,0.9999980855427674
K09949,Kruskal-Wallis rank sum test,2,0.01759460925363714,0.9912412784323248,0.9999980855427674
K03470,Kruskal-Wallis rank sum test,2,0.017592506320852408,0.9912423206897637,0.9999980855427674
K03926,Kruskal-Wallis rank sum test,2,0.017584549352022805,0.9912462643397327,0.9999980855427674
K07386,Kruskal-Wallis rank sum test,2,0.017543708274160963,0.9912665063293393,0.9999980855427674
K07459,Kruskal-Wallis rank sum test,2,0.017542636752523322,0.9912670374112367,0.9999980855427674
K03183,Kruskal-Wallis rank sum test,2,0.017512002596276943,0.9912822208421723,0.9999980855427674
K03187,Kruskal-Wallis rank sum test,2,0.01750818405503196,0.9912841134700019,0.9999980855427674
K03273,Kruskal-Wallis rank sum test,2,0.01748189724276017,0.9912971424053233,0.9999980855427674
K00335,Kruskal-Wallis rank sum test,2,0.017472803753874184,0.9913016495903435,0.9999980855427674
K10255,Kruskal-Wallis rank sum test,2,0.01746641272532292,0.9913048173139773,0.9999980855427674
K02224,Kruskal-Wallis rank sum test,2,0.01745799939817516,0.9913089874086142,0.9999980855427674
K01433,Kruskal-Wallis rank sum test,2,0.017429161039899554,0.9913232813735378,0.9999980855427674
K03927,Kruskal-Wallis rank sum test,2,0.017393465385566742,0.9913409744980213,0.9999980855427674
K09166,Kruskal-Wallis rank sum test,2,0.017369768021815255,0.9913527206514465,0.9999980855427674
K01232,Kruskal-Wallis rank sum test,2,0.017364886477916328,0.9913551403203121,0.9999980855427674
K02837,Kruskal-Wallis rank sum test,2,0.01734873886857713,0.9913631443603846,0.9999980855427674
K01719,Kruskal-Wallis rank sum test,2,0.01731753858889481,0.99137860988470194,0.9999980855427674
K03628,Kruskal-Wallis rank sum test,2,0.01727009462388196,0.9914021276296855,0.9999980855427674
K02077,Kruskal-Wallis rank sum test,2,0.01720592488436523,0.9914339371481281,0.9999980855427674
K03811,Kruskal-Wallis rank sum test,2,0.01718731237360771,0.9914431637284707,0.9999980855427674
K07442,Kruskal-Wallis rank sum test,2,0.01718712800667607,0.991443255123142,0.9999980855427674
K01590,Kruskal-Wallis rank sum test,2,0.017183945919364525,0.991444832553898,0.9999980855427674
K05966,Kruskal-Wallis rank sum test,2,0.017181495902611296,0.9914460470828667,0.9999980855427674
K06143,Kruskal-Wallis rank sum test,2,0.017177970218199334,0.991447794847344,0.9999980855427674
K07117,Kruskal-Wallis rank sum test,2,0.0171770529763801,0.9914482495461377,0.9999980855427674
K02456,Kruskal-Wallis rank sum test,2,0.017176540591208322,0.9914485035478612,0.9999980855427674
K00680,Kruskal-Wallis rank sum test,2,0.017169289658568232,0.9914520980175346,0.9999980855427674
K03648,Kruskal-Wallis rank sum test,2,0.017158587356789212,0.9914574034415059,0.9999980855427674
K07717,Kruskal-Wallis rank sum test,2,0.017157689025294277,0.9914578487703116,0.9999980855427674
K00324,Kruskal-Wallis rank sum test,2,0.017115375537585603,0.9914788250119541,0.9999980855427674
K03778,Kruskal-Wallis rank sum test,2,0.017034963395872182,0.991518689281233,0.9999980855427674
K11085,Kruskal-Wallis rank sum test,2,0.017023750215912514,0.9915242483355647,0.9999980855427674
K06891,Kruskal-Wallis rank sum test,2,0.017015263394889367,0.9915284557889095,0.9999980855427674
K01903,Kruskal-Wallis rank sum test,2,0.01697745943283735,0.9915471978180979,0.9999980855427674
K03561,Kruskal-Wallis rank sum test,2,0.016951436362660388,0.991560099453189,0.9999980855427674
K00342,Kruskal-Wallis rank sum test,2,0.01694029542961085,0.9915656229209144,0.9999980855427674
K03741,Kruskal-Wallis rank sum test,2,0.016939497798146692,0.9915660183729631,0.9999980855427674
K00036,Kruskal-Wallis rank sum test,2,0.01693344327441082,0.9915690201075035,0.9999980855427674
K00380,Kruskal-Wallis rank sum test,2,0.0169265974177506,0.9915724141830026,0.9999980855427674
K14414,Kruskal-Wallis rank sum test,2,0.01692177135282691,0.9915748068823131,0.9999980855427674
K01989,Kruskal-Wallis rank sum test,2,0.016867725855029107,0.9916016023213755,0.9999980855427674
K07404,Kruskal-Wallis rank sum test,2,0.016837337063407176,0.9916166692230739,0.9999980855427674
K06045,Kruskal-Wallis rank sum test,2,0.01683385886144606,0.9916183937460953,0.9999980855427674
K09927,Kruskal-Wallis rank sum test,2,0.01683067211049576,0.9916199737677833,0.9999980855427674
K02454,Kruskal-Wallis rank sum test,2,0.016817183906220622,0.9916266613767191,0.9999980855427674
K01081,Kruskal-Wallis rank sum test,2,0.01681647337570671,0.9916270136672822,0.9999980855427674
K13652,Kruskal-Wallis rank sum test,2,0.016813579130960335,0.9916284486739579,0.9999980855427674
K06192,Kruskal-Wallis rank sum test,2,0.016731102086548766,0.9916693428089595,0.9999980855427674
K06182,Kruskal-Wallis rank sum test,2,0.016715224651761673,0.9916772154228691,0.9999980855427674
K02477,Kruskal-Wallis rank sum test,2,0.016702993509852604,0.9916832801137886,0.9999980855427674
K05351,Kruskal-Wallis rank sum test,2,0.0166863294913992,0.991691542862451,0.9999980855427674
