opf_cluster,Comparison,Z,P.unadj,P.adj
SRR5665187_k101_122291_2,Cancer - Normal,0.034380254858211376,0.9725739285034507,0.9725739285034507
SRR5665187_k101_122651_1,Adenoma - Cancer,-0.6291450984819928,0.5292540677725213,0.5292540677725213
SRR5665187_k101_122651_1,Adenoma - Normal,-2.908506848720029,0.0036315922196455564,0.01089477665893667
SRR5665187_k101_122651_1,Cancer - Normal,-2.2793617502380363,0.022645570094133215,0.03396835514119982
SRR5665187_k101_12284_3,Adenoma - Cancer,-1.883985647015153,0.05956691695215154,0.08935037542822731
SRR5665187_k101_12284_3,Adenoma - Normal,-2.435624124304951,0.014866123221130846,0.04459836966339254
SRR5665187_k101_12284_3,Cancer - Normal,-0.5516384772897979,0.5811960688592295,0.5811960688592295
SRR5665187_k101_122904_4,Adenoma - Cancer,-2.8382281598108428,0.0045364742570340654,0.013609422771102195
SRR5665187_k101_122904_4,Adenoma - Normal,-1.7581944352810526,0.07871443176023966,0.11807164764035949
SRR5665187_k101_122904_4,Cancer - Normal,1.08003372452979,0.2801271626819269,0.2801271626819269
SRR5665187_k101_123004_1,Adenoma - Cancer,-2.4777213123677795,0.013222437826443983,0.039667313479331945
SRR5665187_k101_123004_1,Adenoma - Normal,-1.5790512253877043,0.1143243078763987,0.17148646181459806
SRR5665187_k101_123004_1,Cancer - Normal,0.8986700869800752,0.3688284146852173,0.3688284146852173
SRR5665187_k101_12310_1,Adenoma - Cancer,-1.203033675033244,0.22896328942811783,0.22896328942811783
SRR5665187_k101_12310_1,Adenoma - Normal,-2.64448176858105,0.008181611404023572,0.024544834212070717
SRR5665187_k101_12310_1,Cancer - Normal,-1.4414480935478065,0.1494581315477495,0.22418719732162426
SRR5665187_k101_123121_2,Adenoma - Cancer,0.5115346591704879,0.608976725569421,0.608976725569421
SRR5665187_k101_123121_2,Adenoma - Normal,-1.9146011528952556,0.055543388000199215,0.08331508200029883
SRR5665187_k101_123121_2,Cancer - Normal,-2.4261358120657435,0.015260558229357204,0.04578167468807161
SRR5665187_k101_123124_4,Adenoma - Cancer,-2.0109032610184907,0.044335675851580124,0.06650351377737018
SRR5665187_k101_123124_4,Adenoma - Normal,-2.4528600216818957,0.014172547717167281,0.04251764315150185
SRR5665187_k101_123124_4,Cancer - Normal,-0.44195676066340517,0.6585204955608356,0.6585204955608356
SRR5665187_k101_12320_6,Adenoma - Cancer,2.1486181964894064,0.03166467804045391,0.09499403412136173
SRR5665187_k101_12320_6,Adenoma - Normal,2.129902010108837,0.033179704164904636,0.049769556247356954
SRR5665187_k101_12320_6,Cancer - Normal,-0.018716186380569957,0.9850675156522656,0.9850675156522656
SRR5665187_k101_123248_1,Adenoma - Cancer,-2.5747522281512545,0.010031191709459878,0.030093575128379634
SRR5665187_k101_123248_1,Adenoma - Normal,-2.373304621058735,0.01762971740943376,0.02644457611415064
SRR5665187_k101_123248_1,Cancer - Normal,0.20144760709251927,0.8403485930379335,0.8403485930379335
SRR5665187_k101_123331_3,Adenoma - Cancer,-2.607553469259511,0.009119182697893542,0.027357548093680625
SRR5665187_k101_123331_3,Adenoma - Normal,-2.11488207645011,0.03443999917179075,0.05165999875768612
SRR5665187_k101_123331_3,Cancer - Normal,0.49267139280940103,0.6222447941097778,0.6222447941097778
SRR5665187_k101_123552_2,Adenoma - Cancer,-2.1861379742563414,0.028805512481050875,0.043208268721576314
SRR5665187_k101_123552_2,Adenoma - Normal,-2.366946378142204,0.01793553118209141,0.05380659354627423
SRR5665187_k101_123552_2,Cancer - Normal,-0.1808084038858631,0.856517966487189,0.856517966487189
SRR5665187_k101_123557_1,Adenoma - Cancer,-1.6008903350493842,0.10940121062725197,0.16410181594087797
SRR5665187_k101_123557_1,Adenoma - Normal,-2.757250322979793,0.0058289709476665955,0.01748691284299979
SRR5665187_k101_123557_1,Cancer - Normal,-1.1563599879304087,0.24753394066733717,0.24753394066733717
SRR5665187_k101_12361_2,Adenoma - Cancer,-1.1289311857771576,0.258926863900119,0.258926863900119
SRR5665187_k101_12361_2,Adenoma - Normal,-2.95005375553447,0.003177186447743261,0.009531559343229783
SRR5665187_k101_12361_2,Cancer - Normal,-1.8211225697573123,0.06858822717053617,0.10288234075580426
SRR5665187_k101_123697_3,Adenoma - Cancer,0,1,1
SRR5665187_k101_123697_3,Adenoma - Normal,-2.6045579391794234,0.009199286564823906,0.01379892984723586
SRR5665187_k101_123697_3,Cancer - Normal,-2.6045579391794234,0.009199286564823906,0.02759785969447172
SRR5665187_k101_123724_1,Adenoma - Cancer,-2.844265935461846,0.004451387794063914,0.013354163382191742
SRR5665187_k101_123724_1,Adenoma - Normal,-1.0676547205813756,0.28567629027786523,0.28567629027786523
SRR5665187_k101_123724_1,Cancer - Normal,1.7766112148804702,0.07563222916270033,0.1134483437440505
SRR5665187_k101_12386_1,Adenoma - Cancer,-2.582307239090227,0.009814217041187958,0.029442651123563875
SRR5665187_k101_12386_1,Adenoma - Normal,-1.6880807039989114,0.09139573798063558,0.13709360697095335
SRR5665187_k101_12386_1,Cancer - Normal,0.8942265350913153,0.37120069756084345,0.37120069756084345
SRR5665187_k101_124035_1,Adenoma - Cancer,-1.8240885631463308,0.06813868428040623,0.10220802642060935
SRR5665187_k101_124035_1,Adenoma - Normal,-2.4082940995543547,0.016027264065946515,0.04808179219783955
SRR5665187_k101_124035_1,Cancer - Normal,-0.5842055364080239,0.5590820371279346,0.5590820371279346
SRR5665187_k101_124083_3,Adenoma - Cancer,-2.4919752345228616,0.012703489472650547,0.03811046841795164
SRR5665187_k101_124083_3,Adenoma - Normal,-1.267745259006392,0.20488893654734447,0.3073334048210167
SRR5665187_k101_124083_3,Cancer - Normal,1.2242299755164696,0.22086548426856226,0.22086548426856226
SRR5665187_k101_12417_3,Adenoma - Cancer,-1.083858133536357,0.2784277049789803,0.2784277049789803
SRR5665187_k101_12417_3,Adenoma - Normal,-2.5518308253864235,0.01071585367224261,0.03214756101672783
SRR5665187_k101_12417_3,Cancer - Normal,-1.4679726918500664,0.14211164085050584,0.21316746127575875
SRR5665187_k101_12417_7,Adenoma - Cancer,-2.107186378089903,0.03510142722831311,0.052652140842469664
SRR5665187_k101_12417_7,Adenoma - Normal,-3.334995763748586,8.530069873727956e-4,0.002559020962118387
SRR5665187_k101_12417_7,Cancer - Normal,-1.2278093856586825,0.21951853153125123,0.21951853153125123
SRR5665187_k101_124178_1,Adenoma - Cancer,-0.8157600905376938,0.4146373632131202,0.4146373632131202
SRR5665187_k101_124178_1,Adenoma - Normal,-2.633556197798851,0.008449585140998084,0.02534875542299425
SRR5665187_k101_124178_1,Cancer - Normal,-1.8177961072611573,0.06909530184274139,0.10364295276411209
SRR5665187_k101_12418_1,Adenoma - Cancer,1.3767159988895357,0.1686000703478422,0.1686000703478422
SRR5665187_k101_12418_1,Adenoma - Normal,-1.4439509662771641,0.14875276865934542,0.22312915298901814
SRR5665187_k101_12418_1,Cancer - Normal,-2.8206669651667,0.004792392699525974,0.014377178098577921
SRR5665187_k101_124433_1,Adenoma - Cancer,-1.5967722063065681,0.11031649351234375,0.16547474026851564
SRR5665187_k101_124433_1,Adenoma - Normal,-2.76033317055431,0.005774244105763344,0.01732273231729003
SRR5665187_k101_124433_1,Cancer - Normal,-1.1635609642477418,0.24460197856835034,0.24460197856835034
SRR5665187_k101_124433_2,Adenoma - Cancer,-0.8936838851359835,0.37149104990014636,0.37149104990014636
SRR5665187_k101_124433_2,Adenoma - Normal,-2.734114136087902,0.00625483587595649,0.01876450762786947
SRR5665187_k101_124433_2,Cancer - Normal,-1.8404302509519186,0.06570509561502856,0.09855764342254283
SRR5665187_k101_124647_2,Adenoma - Cancer,0.5094421892454941,0.610442310521326,0.610442310521326
SRR5665187_k101_124647_2,Adenoma - Normal,-2.0745959031925008,0.03802400212089959,0.05703600318134938
SRR5665187_k101_124647_2,Cancer - Normal,-2.5840380924379946,0.009765100853167551,0.029295302559502655
SRR5665187_k101_124686_1,Adenoma - Cancer,0.44333003794775616,0.6575270320482579,0.6575270320482579
SRR5665187_k101_124686_1,Adenoma - Normal,-2.051010395340719,0.040265934415225656,0.06039890162283848
SRR5665187_k101_124686_1,Cancer - Normal,-2.494340433288475,0.012619145005509253,0.03785743501652776
SRR5665187_k101_12478_1,Adenoma - Cancer,-0.30171689118374717,0.762867890718246,0.762867890718246
SRR5665187_k101_12478_1,Adenoma - Normal,-2.826208854126242,0.00471025415053512,0.014130762451605359
SRR5665187_k101_12478_1,Cancer - Normal,-2.5244919629424944,0.011586565429636916,0.017379848144455375
SRR5665187_k101_124877_1,Adenoma - Cancer,-2.573058813822114,0.010080407601825771,0.030241222805477315
SRR5665187_k101_124877_1,Adenoma - Normal,-2.056772609313338,0.03970810400135389,0.05956215600203084
SRR5665187_k101_124877_1,Cancer - Normal,0.5162862045087759,0.6056545299728352,0.6056545299728352
SRR5665187_k101_124877_2,Adenoma - Cancer,-2.722623865802183,0.006476574936451949,0.019429724809355845
SRR5665187_k101_124877_2,Adenoma - Normal,-1.8150825772014556,0.0695112202406325,0.10426683036094875
SRR5665187_k101_124877_2,Cancer - Normal,0.9075412886007272,0.36412062574496545,0.36412062574496545
SRR5665187_k101_124969_1,Adenoma - Cancer,-1.337204481863475,0.18115589935523382,0.27173384903285075
SRR5665187_k101_124969_1,Adenoma - Normal,-2.52129394671968,0.011692413256707928,0.03507723977012378
SRR5665187_k101_124969_1,Cancer - Normal,-1.1840894648562053,0.2363776500102116,0.2363776500102116
SRR5665187_k101_125159_3,Adenoma - Cancer,-2.630948670043339,0.0085146895139851,0.0255440685419553
SRR5665187_k101_125159_3,Adenoma - Normal,-1.568090316853712,0.11686005603290545,0.17529008404935817
SRR5665187_k101_125159_3,Cancer - Normal,1.062858353189627,0.28784619198411265,0.28784619198411265
SRR5665187_k101_125241_2,Adenoma - Cancer,-2.461582751989167,0.01383254836122266,0.041497645083667975
SRR5665187_k101_125241_2,Adenoma - Normal,-1.8331587617553198,0.06677896455597745,0.10016844683396618
SRR5665187_k101_125241_2,Cancer - Normal,0.6284239902338468,0.5297262254039787,0.5297262254039787
SRR5665187_k101_125300_1,Adenoma - Cancer,-2.098335171473369,0.03587554765234501,0.053813321478517515
SRR5665187_k101_125300_1,Adenoma - Normal,-2.2161268325351893,0.026682817053840013,0.08004845116152004
SRR5665187_k101_125300_1,Cancer - Normal,-0.11779166106182032,0.9062327370564696,0.9062327370564696
SRR5665187_k101_125581_1,Adenoma - Cancer,-2.5971003293786565,0.009401445895468676,0.02820433768640603
SRR5665187_k101_125581_1,Adenoma - Normal,-1.9657610227893705,0.04932622214993595,0.07398933322490392
SRR5665187_k101_125581_1,Cancer - Normal,0.6313393065892858,0.5278186913649103,0.5278186913649103
SRR5665187_k101_125581_2,Adenoma - Cancer,-2.4120769797873707,0.01586193210921482,0.04758579632764446
SRR5665187_k101_125581_2,Adenoma - Normal,-1.9486588488258354,0.05133617922240905,0.07700426883361358
SRR5665187_k101_125581_2,Cancer - Normal,0.4634181309615354,0.6430646850741926,0.6430646850741926
SRR5665187_k101_126073_1,Adenoma - Cancer,0.45309532247351053,0.6504801033936183,0.6504801033936183
SRR5665187_k101_126073_1,Adenoma - Normal,-2.0316209620586467,0.042192042915888864,0.0632880643738333
SRR5665187_k101_126073_1,Cancer - Normal,-2.484716284532157,0.012965472102849328,0.03889641630854798
SRR5665187_k101_126420_1,Adenoma - Cancer,-2.3824717299995406,0.01719685232391272,0.051590556971738165
SRR5665187_k101_126420_1,Adenoma - Normal,-1.7820337679880962,0.0747437252303796,0.11211558784556941
SRR5665187_k101_126420_1,Cancer - Normal,0.6004379620114444,0.5482143944210582,0.5482143944210582
SRR5665187_k101_126453_1,Adenoma - Cancer,-2.020060547430839,0.04337710750670272,0.06506566126005409
SRR5665187_k101_126453_1,Adenoma - Normal,-2.568245227873401,0.010221481769006984,0.030664445307020952
SRR5665187_k101_126453_1,Cancer - Normal,-0.5481846804425623,0.5835651000461242,0.5835651000461242
SRR5665187_k101_126495_3,Adenoma - Cancer,0.20198439739483764,0.8399289218650932,0.8399289218650932
SRR5665187_k101_126495_3,Adenoma - Normal,-2.5608736098274063,0.01044093327402127,0.015661399911031906
SRR5665187_k101_126495_3,Cancer - Normal,-2.762858007222244,0.005729768673052658,0.017189306019157975
SRR5665187_k101_126574_2,Adenoma - Cancer,-2.753832642867757,0.005890187933304447,0.01767056379991334
SRR5665187_k101_126574_2,Adenoma - Normal,-2.050902388682293,0.040276453492219866,0.0604146802383298
SRR5665187_k101_126574_2,Cancer - Normal,0.7029302541854637,0.482099215781759,0.482099215781759
SRR5665187_k101_126626_1,Adenoma - Cancer,-0.3848750972211833,0.7003299569066661,0.7003299569066661
SRR5665187_k101_126626_1,Adenoma - Normal,-2.5528424170113957,0.010684782576046048,0.032054347728138144
SRR5665187_k101_126626_1,Cancer - Normal,-2.1679673197902125,0.030161173101853327,0.04524175965277999
SRR5665187_k101_126955_2,Adenoma - Cancer,-1.2989063888395187,0.1939760568730048,0.1939760568730048
SRR5665187_k101_126955_2,Adenoma - Normal,-2.90609752186563,0.0036596736951855532,0.01097902108555666
SRR5665187_k101_126955_2,Cancer - Normal,-1.6071911330261117,0.10801244654884158,0.16201866982326238
SRR5665187_k101_126955_3,Adenoma - Cancer,-2.003996063432646,0.04507048211145094,0.06760572316717642
SRR5665187_k101_126955_3,Adenoma - Normal,-2.434841044538392,0.014898332818626675,0.04469499845588003
SRR5665187_k101_126955_3,Cancer - Normal,-0.43084498110574587,0.6665810906763447,0.6665810906763447
SRR5665187_k101_126999_1,Adenoma - Cancer,0.032282064624627876,0.9742471121062966,0.9742471121062966
SRR5665187_k101_126999_1,Adenoma - Normal,-2.2436034914115517,0.02485792442615076,0.03728688663922614
SRR5665187_k101_126999_1,Cancer - Normal,-2.27588555603618,0.02285286021400461,0.06855858064201382
SRR5665187_k101_127022_1,Adenoma - Cancer,-1.8929908479069557,0.058359086572125234,0.08753862985818785
SRR5665187_k101_127022_1,Adenoma - Normal,-2.5542976943373334,0.010640224167355713,0.031920672502067135
SRR5665187_k101_127022_1,Cancer - Normal,-0.6613068464303776,0.508415551715151,0.508415551715151
SRR5665187_k101_127047_3,Adenoma - Cancer,-2.31386997813374,0.020674855366949244,0.062024566100847736
SRR5665187_k101_127047_3,Adenoma - Normal,-1.984555149785118,0.04719398648029742,0.07079097972044612
SRR5665187_k101_127047_3,Cancer - Normal,0.32931482834862214,0.7419177372390353,0.7419177372390353
SRR5665187_k101_127076_1,Adenoma - Cancer,1.7241389638176008,0.08468275955766306,0.1270241393364946
SRR5665187_k101_127076_1,Adenoma - Normal,2.4894225770003473,0.012795078346678456,0.03838523504003537
SRR5665187_k101_127076_1,Cancer - Normal,0.7652836131827466,0.44410267973408774,0.44410267973408774
SRR5665187_k101_127183_2,Adenoma - Cancer,1.3635621707049856,0.1727054049438063,0.25905810741570945
SRR5665187_k101_127183_2,Adenoma - Normal,-1.1229335523452821,0.26146571628555293,0.26146571628555293
SRR5665187_k101_127183_2,Cancer - Normal,-2.486495723050268,0.012900812031111621,0.03870243609333486
SRR5665187_k101_127196_2,Adenoma - Cancer,-1.8754192429844239,0.0607350698682634,0.0911026048023951
SRR5665187_k101_127196_2,Adenoma - Normal,-2.354913724171061,0.01852700669521373,0.055581020085641183
SRR5665187_k101_127196_2,Cancer - Normal,-0.4794944811866372,0.6315868933954223,0.6315868933954223
SRR5665187_k101_127292_2,Adenoma - Cancer,-1.3658919145959405,0.17197289089906814,0.25795933634860224
SRR5665187_k101_127292_2,Adenoma - Normal,-2.6655587666660168,0.00768604969372074,0.02305814908116222
SRR5665187_k101_127292_2,Cancer - Normal,-1.2996668520700763,0.19371517608177985,0.19371517608177985
SRR5665187_k101_127558_2,Adenoma - Cancer,-1.1231767958339678,0.2613624154836769,0.2613624154836769
SRR5665187_k101_127558_2,Adenoma - Normal,-2.475573345919765,0.013302243569756227,0.03990673070926868
SRR5665187_k101_127558_2,Cancer - Normal,-1.3523965500857975,0.1762484924729425,0.26437273870941375
SRR5665187_k101_127947_4,Adenoma - Cancer,-2.4969708471326606,0.01252592539755074,0.03757777619265222
SRR5665187_k101_127947_4,Adenoma - Normal,-0.6694181711885253,0.5032287633732646,0.5032287633732646
SRR5665187_k101_127947_4,Cancer - Normal,1.8275526759441352,0.06761671372510507,0.1014250705876576
SRR5665187_k101_127965_2,Adenoma - Cancer,-1.3222381882411351,0.18608884835041617,0.18608884835041617
SRR5665187_k101_127965_2,Adenoma - Normal,-2.730897173099339,0.0063162175229631145,0.018948652568889342
SRR5665187_k101_127965_2,Cancer - Normal,-1.4086589848582038,0.1589360283200482,0.2384040424800723
SRR5665187_k101_13115_1,Adenoma - Cancer,2.809077876795849,0.004968362658898968,0.007452543988348452
SRR5665187_k101_13115_1,Adenoma - Normal,-0.06291327831569724,0.9498355612250845,0.9498355612250845
SRR5665187_k101_13115_1,Cancer - Normal,-2.8719911551115462,0.004078943834818869,0.012236831504456609
SRR5665187_k101_13509_5,Adenoma - Cancer,-2.61373192743576,0.008955927553309794,0.013433891329964691
SRR5665187_k101_13509_5,Adenoma - Normal,-3.0796580536308307,0.0020723837816836515,0.006217151345050955
SRR5665187_k101_13509_5,Cancer - Normal,-0.4659261261950707,0.6412683795473408,0.6412683795473408
SRR5665187_k101_13553_3,Adenoma - Cancer,-2.790902721512546,0.005256126687016926,0.015768380061050778
SRR5665187_k101_13553_3,Adenoma - Normal,-2.244856536868787,0.024777343903471305,0.03716601585520696
SRR5665187_k101_13553_3,Cancer - Normal,0.546046184643759,0.5850341906164669,0.5850341906164669
SRR5665187_k101_13655_1,Adenoma - Cancer,-0.009740865956596354,0.9922280363510173,0.9922280363510173
SRR5665187_k101_13655_1,Adenoma - Normal,-2.8102398284781267,0.004950459557575728,0.014851378672727183
SRR5665187_k101_13655_1,Cancer - Normal,-2.80049896252153,0.005102367149098794,0.007653550723648191
SRR5665187_k101_13689_4,Adenoma - Cancer,-1.607654613706344,0.10791084393959133,0.161866265909387
SRR5665187_k101_13689_4,Adenoma - Normal,-2.484557130273439,0.012971269289742337,0.03891380786922701
SRR5665187_k101_13689_4,Cancer - Normal,-0.8769025165670946,0.38053958919932895,0.38053958919932895
SRR5665187_k101_13794_2,Adenoma - Cancer,-2.5886296251981973,0.009635867279956488,0.028907601839869464
SRR5665187_k101_13794_2,Adenoma - Normal,-1.6879773823296995,0.09141557073331402,0.13712335609997103
SRR5665187_k101_13794_2,Cancer - Normal,0.9006522428684978,0.3677732481632395,0.3677732481632395
SRR5665187_k101_13794_3,Adenoma - Cancer,-2.7217676782642815,0.006493377363968352,0.019480132091905057
SRR5665187_k101_13794_3,Adenoma - Normal,-2.0617682198010536,0.0392298080909932,0.0588447121364898
SRR5665187_k101_13794_3,Cancer - Normal,0.6599994584632279,0.5092541768618315,0.5092541768618315
